date,trainId,route,source,destination,scheduledTime,passengerCount,totalCapacity,seatsAvailable,occupancyRate,coaches,platformNumber,delayMinutes,isWeekend,isHoliday,season
2026-01-14,TR008,Kolkata→Mumbai,Kolkata,Mumbai,21:30,1094,960,0,1.1395833333333334,12,1,17,False,False,winter
2026-01-15,TR008,Kolkata→Mumbai,Kolkata,Mumbai,04:30,1140,960,0,1.1875,12,1,4,False,False,winter
2026-01-16,TR008,Kolkata→Mumbai,Kolkata,Mumbai,16:30,1080,960,0,1.125,12,1,13,False,False,winter
2026-01-17,TR008,Kolkata→Mumbai,Kolkata,Mumbai,20:30,1267,960,0,1.3197916666666667,12,1,3,True,False,winter
2026-01-18,TR008,Kolkata→Mumbai,Kolkata,Mumbai,00:30,1295,960,0,1.3489583333333333,12,1,33,True,False,winter
2026-01-19,TR008,Kolkata→Mumbai,Kolkata,Mumbai,17:30,960,960,0,1.0,12,1,8,False,False,winter
2026-01-20,TR008,Kolkata→Mumbai,Kolkata,Mumbai,15:30,1113,960,0,1.159375,12,1,2,False,False,winter
2026-01-21,TR008,Kolkata→Mumbai,Kolkata,Mumbai,00:30,1137,960,0,1.184375,12,1,18,False,False,winter
2026-01-22,TR008,Kolkata→Mumbai,Kolkata,Mumbai,17:30,1132,960,0,1.1791666666666667,12,1,11,False,False,winter
2026-01-23,TR008,Kolkata→Mumbai,Kolkata,Mumbai,09:30,1125,960,0,1.171875,12,1,8,False,False,winter
2026-01-24,TR008,Kolkata→Mumbai,Kolkata,Mumbai,00:30,1230,960,0,1.28125,12,1,34,True,False,winter
2026-01-25,TR008,Kolkata→Mumbai,Kolkata,Mumbai,05:30,1331,960,0,1.3864583333333333,12,1,9,True,False,winter
2026-01-26,TR008,Kolkata→Mumbai,Kolkata,Mumbai,17:30,1014,960,0,1.05625,12,1,12,False,False,winter
2026-01-27,TR008,Kolkata→Mumbai,Kolkata,Mumbai,06:30,971,960,0,1.0114583333333333,12,1,2,False,False,winter
2026-01-28,TR008,Kolkata→Mumbai,Kolkata,Mumbai,23:30,1093,960,0,1.1385416666666666,12,1,3,False,False,winter
2026-01-29,TR008,Kolkata→Mumbai,Kolkata,Mumbai,18:30,1029,960,0,1.071875,12,1,19,False,False,winter
2026-01-30,TR008,Kolkata→Mumbai,Kolkata,Mumbai,09:30,1119,960,0,1.165625,12,1,9,False,False,winter
2026-01-31,TR008,Kolkata→Mumbai,Kolkata,Mumbai,17:30,1260,960,0,1.3125,12,1,39,True,False,winter
2026-02-01,TR008,Kolkata→Mumbai,Kolkata,Mumbai,05:30,1408,960,0,1.4666666666666666,12,1,27,True,False,winter
2026-02-02,TR008,Kolkata→Mumbai,Kolkata,Mumbai,19:30,1026,960,0,1.06875,12,1,7,False,False,winter
2026-02-03,TR008,Kolkata→Mumbai,Kolkata,Mumbai,03:30,1121,960,0,1.1677083333333333,12,1,10,False,False,winter
2026-02-04,TR008,Kolkata→Mumbai,Kolkata,Mumbai,03:30,1440,960,0,1.5,12,1,13,False,True,winter
2026-02-05,TR008,Kolkata→Mumbai,Kolkata,Mumbai,13:30,1148,960,0,1.1958333333333333,12,1,7,False,False,winter
2026-02-06,TR008,Kolkata→Mumbai,Kolkata,Mumbai,19:30,1014,960,0,1.05625,12,1,18,False,False,winter
2026-02-07,TR008,Kolkata→Mumbai,Kolkata,Mumbai,19:30,1321,960,0,1.3760416666666666,12,1,10,True,False,winter
2026-02-08,TR008,Kolkata→Mumbai,Kolkata,Mumbai,19:30,1252,960,0,1.3041666666666667,12,1,12,True,False,winter
2026-02-09,TR008,Kolkata→Mumbai,Kolkata,Mumbai,00:30,1031,960,0,1.0739583333333333,12,1,3,False,False,winter
2026-02-10,TR008,Kolkata→Mumbai,Kolkata,Mumbai,12:30,1440,960,0,1.5,12,1,12,False,True,winter
2026-02-11,TR008,Kolkata→Mumbai,Kolkata,Mumbai,10:30,995,960,0,1.0364583333333333,12,1,5,False,False,winter
2026-02-12,TR008,Kolkata→Mumbai,Kolkata,Mumbai,07:30,1050,960,0,1.09375,12,1,1,False,False,winter
2026-02-13,TR008,Kolkata→Mumbai,Kolkata,Mumbai,07:30,1419,960,0,1.478125,12,1,17,False,True,winter
2026-02-14,TR008,Kolkata→Mumbai,Kolkata,Mumbai,14:30,1242,960,0,1.29375,12,1,29,True,False,winter
2026-02-15,TR008,Kolkata→Mumbai,Kolkata,Mumbai,12:30,1290,960,0,1.34375,12,1,34,True,False,winter
2026-02-16,TR008,Kolkata→Mumbai,Kolkata,Mumbai,21:30,1440,960,0,1.5,12,1,18,False,True,winter
2026-02-17,TR008,Kolkata→Mumbai,Kolkata,Mumbai,12:30,980,960,0,1.0208333333333333,12,1,16,False,False,winter
2026-02-18,TR008,Kolkata→Mumbai,Kolkata,Mumbai,09:30,1105,960,0,1.1510416666666667,12,1,10,False,False,winter
2026-02-19,TR008,Kolkata→Mumbai,Kolkata,Mumbai,11:30,1440,960,0,1.5,12,1,22,False,True,winter
2026-02-20,TR008,Kolkata→Mumbai,Kolkata,Mumbai,23:30,1059,960,0,1.103125,12,1,11,False,False,winter
2026-02-21,TR008,Kolkata→Mumbai,Kolkata,Mumbai,10:30,1367,960,0,1.4239583333333334,12,1,15,True,False,winter
2026-02-22,TR008,Kolkata→Mumbai,Kolkata,Mumbai,13:30,1393,960,0,1.4510416666666666,12,1,29,True,False,winter
2026-02-23,TR008,Kolkata→Mumbai,Kolkata,Mumbai,10:30,1097,960,0,1.1427083333333334,12,1,17,False,False,winter
2026-02-24,TR008,Kolkata→Mumbai,Kolkata,Mumbai,15:30,1078,960,0,1.1229166666666666,12,1,19,False,False,winter
2026-02-25,TR008,Kolkata→Mumbai,Kolkata,Mumbai,06:30,1026,960,0,1.06875,12,1,9,False,False,winter
2026-02-26,TR008,Kolkata→Mumbai,Kolkata,Mumbai,04:30,998,960,0,1.0395833333333333,12,1,11,False,False,winter
2026-02-27,TR008,Kolkata→Mumbai,Kolkata,Mumbai,08:30,1141,960,0,1.1885416666666666,12,1,13,False,False,winter
2026-02-28,TR008,Kolkata→Mumbai,Kolkata,Mumbai,21:30,1257,960,0,1.309375,12,1,22,True,False,winter
2026-03-01,TR008,Kolkata→Mumbai,Kolkata,Mumbai,02:30,1403,960,0,1.4614583333333333,12,1,23,True,False,summer
2026-03-02,TR008,Kolkata→Mumbai,Kolkata,Mumbai,00:30,972,960,0,1.0125,12,1,12,False,False,summer
2026-03-03,TR008,Kolkata→Mumbai,Kolkata,Mumbai,01:30,1072,960,0,1.1166666666666667,12,1,16,False,False,summer
2026-03-04,TR008,Kolkata→Mumbai,Kolkata,Mumbai,05:30,965,960,0,1.0052083333333333,12,1,0,False,False,summer
2025-12-05,TR009,Mumbai→Delhi,Mumbai,Delhi,16:30,960,640,0,1.5,8,10,5,False,False,winter
2025-12-06,TR009,Mumbai→Delhi,Mumbai,Delhi,02:30,960,640,0,1.5,8,10,23,True,False,winter
2025-12-07,TR009,Mumbai→Delhi,Mumbai,Delhi,05:30,960,640,0,1.5,8,10,5,True,False,winter
2025-12-08,TR009,Mumbai→Delhi,Mumbai,Delhi,04:30,960,640,0,1.5,8,10,39,False,True,winter
2025-12-09,TR009,Mumbai→Delhi,Mumbai,Delhi,23:30,960,640,0,1.5,8,10,12,False,False,winter
2025-12-10,TR009,Mumbai→Delhi,Mumbai,Delhi,05:30,960,640,0,1.5,8,10,6,False,False,winter
2025-12-11,TR009,Mumbai→Delhi,Mumbai,Delhi,04:30,960,640,0,1.5,8,10,8,False,False,winter
2025-12-12,TR009,Mumbai→Delhi,Mumbai,Delhi,02:30,945,640,0,1.4765625,8,10,14,False,False,winter
2025-12-13,TR009,Mumbai→Delhi,Mumbai,Delhi,23:30,960,640,0,1.5,8,10,22,True,False,winter
2025-12-14,TR009,Mumbai→Delhi,Mumbai,Delhi,01:30,960,640,0,1.5,8,10,28,True,False,winter
2025-12-15,TR009,Mumbai→Delhi,Mumbai,Delhi,05:30,960,640,0,1.5,8,10,18,False,False,winter
2025-12-16,TR009,Mumbai→Delhi,Mumbai,Delhi,23:30,951,640,0,1.4859375,8,10,2,False,False,winter
2025-12-17,TR009,Mumbai→Delhi,Mumbai,Delhi,16:30,960,640,0,1.5,8,10,2,False,False,winter
2025-12-18,TR009,Mumbai→Delhi,Mumbai,Delhi,18:30,960,640,0,1.5,8,10,12,False,True,winter
2025-12-19,TR009,Mumbai→Delhi,Mumbai,Delhi,17:30,960,640,0,1.5,8,10,6,False,False,winter
2025-12-20,TR009,Mumbai→Delhi,Mumbai,Delhi,23:30,960,640,0,1.5,8,10,20,True,False,winter
2025-12-21,TR009,Mumbai→Delhi,Mumbai,Delhi,21:30,960,640,0,1.5,8,10,19,True,False,winter
2025-12-22,TR009,Mumbai→Delhi,Mumbai,Delhi,09:30,960,640,0,1.5,8,10,12,False,False,winter
2025-12-23,TR009,Mumbai→Delhi,Mumbai,Delhi,16:30,960,640,0,1.5,8,10,9,False,False,winter
2025-12-24,TR009,Mumbai→Delhi,Mumbai,Delhi,09:30,960,640,0,1.5,8,10,28,False,True,winter
2025-12-25,TR009,Mumbai→Delhi,Mumbai,Delhi,04:30,960,640,0,1.5,8,10,2,False,False,winter
2025-12-26,TR009,Mumbai→Delhi,Mumbai,Delhi,00:30,935,640,0,1.4609375,8,10,19,False,False,winter
2025-12-27,TR009,Mumbai→Delhi,Mumbai,Delhi,08:30,960,640,0,1.5,8,10,36,True,True,winter
2025-12-28,TR009,Mumbai→Delhi,Mumbai,Delhi,01:30,960,640,0,1.5,8,10,23,True,False,winter
2025-12-29,TR009,Mumbai→Delhi,Mumbai,Delhi,18:30,911,640,0,1.4234375,8,10,18,False,False,winter
2025-12-30,TR009,Mumbai→Delhi,Mumbai,Delhi,12:30,960,640,0,1.5,8,10,19,False,False,winter
2025-12-31,TR009,Mumbai→Delhi,Mumbai,Delhi,08:30,957,640,0,1.4953125,8,10,10,False,False,winter
2026-01-01,TR009,Mumbai→Delhi,Mumbai,Delhi,15:30,960,640,0,1.5,8,10,17,False,False,winter
2026-01-02,TR009,Mumbai→Delhi,Mumbai,Delhi,17:30,960,640,0,1.5,8,10,0,False,False,winter
2026-01-03,TR009,Mumbai→Delhi,Mumbai,Delhi,13:30,960,640,0,1.5,8,10,32,True,False,winter
2026-01-04,TR009,Mumbai→Delhi,Mumbai,Delhi,00:30,960,640,0,1.5,8,10,34,True,False,winter
2026-01-05,TR009,Mumbai→Delhi,Mumbai,Delhi,09:30,960,640,0,1.5,8,10,1,False,False,winter
2026-01-06,TR009,Mumbai→Delhi,Mumbai,Delhi,20:30,926,640,0,1.446875,8,10,3,False,False,winter
2026-01-07,TR009,Mumbai→Delhi,Mumbai,Delhi,06:30,907,640,0,1.4171875,8,10,17,False,False,winter
2026-01-08,TR009,Mumbai→Delhi,Mumbai,Delhi,11:30,960,640,0,1.5,8,10,20,False,True,winter
2026-01-09,TR009,Mumbai→Delhi,Mumbai,Delhi,09:30,960,640,0,1.5,8,10,12,False,False,winter
2026-01-10,TR009,Mumbai→Delhi,Mumbai,Delhi,02:30,960,640,0,1.5,8,10,10,True,False,winter
2026-01-11,TR009,Mumbai→Delhi,Mumbai,Delhi,15:30,960,640,0,1.5,8,10,21,True,False,winter
2026-01-12,TR009,Mumbai→Delhi,Mumbai,Delhi,16:30,960,640,0,1.5,8,10,3,False,False,winter
2026-01-13,TR009,Mumbai→Delhi,Mumbai,Delhi,17:30,960,640,0,1.5,8,10,19,False,False,winter
2026-01-14,TR009,Mumbai→Delhi,Mumbai,Delhi,04:30,933,640,0,1.4578125,8,10,1,False,False,winter
2026-01-15,TR009,Mumbai→Delhi,Mumbai,Delhi,00:30,960,640,0,1.5,8,10,0,False,False,winter
2026-01-16,TR009,Mumbai→Delhi,Mumbai,Delhi,20:30,960,640,0,1.5,8,10,13,False,False,winter
2026-01-17,TR009,Mumbai→Delhi,Mumbai,Delhi,22:30,960,640,0,1.5,8,10,22,True,False,winter
2026-01-18,TR009,Mumbai→Delhi,Mumbai,Delhi,01:30,960,640,0,1.5,8,10,3,True,True,winter
2026-01-19,TR009,Mumbai→Delhi,Mumbai,Delhi,07:30,932,640,0,1.45625,8,10,17,False,False,winter
2026-01-20,TR009,Mumbai→Delhi,Mumbai,Delhi,10:30,929,640,0,1.4515625,8,10,4,False,False,winter
2026-01-21,TR009,Mumbai→Delhi,Mumbai,Delhi,03:30,960,640,0,1.5,8,10,8,False,False,winter
2026-01-22,TR009,Mumbai→Delhi,Mumbai,Delhi,18:30,960,640,0,1.5,8,10,14,False,False,winter
2026-01-23,TR009,Mumbai→Delhi,Mumbai,Delhi,19:30,960,640,0,1.5,8,10,4,False,False,winter
2026-01-24,TR009,Mumbai→Delhi,Mumbai,Delhi,20:30,960,640,0,1.5,8,10,16,True,False,winter
2026-01-25,TR009,Mumbai→Delhi,Mumbai,Delhi,11:30,960,640,0,1.5,8,10,40,True,False,winter
2026-01-26,TR009,Mumbai→Delhi,Mumbai,Delhi,03:30,960,640,0,1.5,8,10,16,False,False,winter
2026-01-27,TR009,Mumbai→Delhi,Mumbai,Delhi,11:30,960,640,0,1.5,8,10,5,False,False,winter
2026-01-28,TR009,Mumbai→Delhi,Mumbai,Delhi,23:30,960,640,0,1.5,8,10,4,False,False,winter
2026-01-29,TR009,Mumbai→Delhi,Mumbai,Delhi,10:30,960,640,0,1.5,8,10,13,False,False,winter
2026-01-30,TR009,Mumbai→Delhi,Mumbai,Delhi,20:30,925,640,0,1.4453125,8,10,0,False,False,winter
2026-01-31,TR009,Mumbai→Delhi,Mumbai,Delhi,06:30,960,640,0,1.5,8,10,12,True,False,winter
2026-02-01,TR009,Mumbai→Delhi,Mumbai,Delhi,09:30,960,640,0,1.5,8,10,4,True,False,winter
2026-02-02,TR009,Mumbai→Delhi,Mumbai,Delhi,04:30,928,640,0,1.45,8,10,7,False,False,winter
2026-02-03,TR009,Mumbai→Delhi,Mumbai,Delhi,16:30,960,640,0,1.5,8,10,4,False,False,winter
2026-02-04,TR009,Mumbai→Delhi,Mumbai,Delhi,04:30,960,640,0,1.5,8,10,18,False,True,winter
2026-02-05,TR009,Mumbai→Delhi,Mumbai,Delhi,13:30,937,640,0,1.4640625,8,10,7,False,False,winter
2026-02-06,TR009,Mumbai→Delhi,Mumbai,Delhi,10:30,960,640,0,1.5,8,10,16,False,False,winter
2026-02-07,TR009,Mumbai→Delhi,Mumbai,Delhi,11:30,960,640,0,1.5,8,10,18,True,False,winter
2026-02-08,TR009,Mumbai→Delhi,Mumbai,Delhi,14:30,960,640,0,1.5,8,10,19,True,False,winter
2026-02-09,TR009,Mumbai→Delhi,Mumbai,Delhi,23:30,960,640,0,1.5,8,10,21,False,True,winter
2026-02-10,TR009,Mumbai→Delhi,Mumbai,Delhi,16:30,960,640,0,1.5,8,10,4,False,False,winter
2026-02-11,TR009,Mumbai→Delhi,Mumbai,Delhi,02:30,957,640,0,1.4953125,8,10,1,False,False,winter
2026-02-12,TR009,Mumbai→Delhi,Mumbai,Delhi,01:30,960,640,0,1.5,8,10,6,False,False,winter
2026-02-13,TR009,Mumbai→Delhi,Mumbai,Delhi,19:30,960,640,0,1.5,8,10,8,False,False,winter
2026-02-14,TR009,Mumbai→Delhi,Mumbai,Delhi,12:30,960,640,0,1.5,8,10,30,True,False,winter
2026-02-15,TR009,Mumbai→Delhi,Mumbai,Delhi,03:30,960,640,0,1.5,8,10,16,True,False,winter
2026-02-16,TR009,Mumbai→Delhi,Mumbai,Delhi,20:30,960,640,0,1.5,8,10,18,False,False,winter
2026-02-17,TR009,Mumbai→Delhi,Mumbai,Delhi,06:30,960,640,0,1.5,8,10,18,False,False,winter
2026-02-18,TR009,Mumbai→Delhi,Mumbai,Delhi,07:30,939,640,0,1.4671875,8,10,19,False,False,winter
2026-02-19,TR009,Mumbai→Delhi,Mumbai,Delhi,06:30,931,640,0,1.4546875,8,10,7,False,False,winter
2026-02-20,TR009,Mumbai→Delhi,Mumbai,Delhi,05:30,960,640,0,1.5,8,10,8,False,False,winter
2026-02-21,TR009,Mumbai→Delhi,Mumbai,Delhi,08:30,960,640,0,1.5,8,10,24,True,False,winter
2026-02-22,TR009,Mumbai→Delhi,Mumbai,Delhi,05:30,960,640,0,1.5,8,10,18,True,False,winter
2026-02-23,TR009,Mumbai→Delhi,Mumbai,Delhi,02:30,960,640,0,1.5,8,10,6,False,False,winter
2026-02-24,TR009,Mumbai→Delhi,Mumbai,Delhi,00:30,926,640,0,1.446875,8,10,3,False,False,winter
2026-02-25,TR009,Mumbai→Delhi,Mumbai,Delhi,05:30,916,640,0,1.43125,8,10,12,False,False,winter
2026-02-26,TR009,Mumbai→Delhi,Mumbai,Delhi,06:30,931,640,0,1.4546875,8,10,3,False,False,winter
2026-02-27,TR009,Mumbai→Delhi,Mumbai,Delhi,05:30,928,640,0,1.45,8,10,3,False,False,winter
2026-02-28,TR009,Mumbai→Delhi,Mumbai,Delhi,05:30,960,640,0,1.5,8,10,22,True,False,winter
2026-03-01,TR009,Mumbai→Delhi,Mumbai,Delhi,04:30,960,640,0,1.5,8,10,21,True,False,summer
2026-03-02,TR009,Mumbai→Delhi,Mumbai,Delhi,09:30,946,640,0,1.478125,8,10,4,False,False,summer
2026-03-03,TR009,Mumbai→Delhi,Mumbai,Delhi,11:30,960,640,0,1.5,8,10,14,False,False,summer
2026-03-04,TR009,Mumbai→Delhi,Mumbai,Delhi,13:30,947,640,0,1.4796875,8,10,2,False,False,summer
2025-12-05,TR010,Delhi→Chennai,Delhi,Chennai,09:30,1056,1360,304,0.7764705882352941,17,11,6,False,False,winter
2025-12-06,TR010,Delhi→Chennai,Delhi,Chennai,19:30,1315,1360,45,0.9669117647058824,17,11,38,True,False,winter
2025-12-07,TR010,Delhi→Chennai,Delhi,Chennai,07:30,1341,1360,19,0.9860294117647059,17,11,32,True,False,winter
2025-12-08,TR010,Delhi→Chennai,Delhi,Chennai,17:30,1116,1360,244,0.8205882352941176,17,11,3,False,False,winter
2025-12-09,TR010,Delhi→Chennai,Delhi,Chennai,15:30,1195,1360,165,0.8786764705882353,17,11,8,False,False,winter
2025-12-10,TR010,Delhi→Chennai,Delhi,Chennai,21:30,1101,1360,259,0.8095588235294118,17,11,4,False,False,winter
2025-12-11,TR010,Delhi→Chennai,Delhi,Chennai,08:30,1104,1360,256,0.8117647058823529,17,11,18,False,False,winter
2025-12-12,TR010,Delhi→Chennai,Delhi,Chennai,19:30,1196,1360,164,0.8794117647058823,17,11,8,False,False,winter
2025-12-13,TR010,Delhi→Chennai,Delhi,Chennai,08:30,1286,1360,74,0.9455882352941176,17,11,19,True,False,winter
2025-12-14,TR010,Delhi→Chennai,Delhi,Chennai,12:30,1417,1360,0,1.0419117647058824,17,11,19,True,False,winter
2025-12-15,TR010,Delhi→Chennai,Delhi,Chennai,17:30,1135,1360,225,0.8345588235294118,17,11,0,False,False,winter
2025-12-16,TR010,Delhi→Chennai,Delhi,Chennai,13:30,1014,1360,346,0.7455882352941177,17,11,18,False,False,winter
2025-12-17,TR010,Delhi→Chennai,Delhi,Chennai,16:30,1007,1360,353,0.7404411764705883,17,11,1,False,False,winter
2025-12-18,TR010,Delhi→Chennai,Delhi,Chennai,20:30,1037,1360,323,0.7625,17,11,18,False,False,winter
2025-12-19,TR010,Delhi→Chennai,Delhi,Chennai,07:30,1131,1360,229,0.8316176470588236,17,11,0,False,False,winter
2025-12-20,TR010,Delhi→Chennai,Delhi,Chennai,11:30,1353,1360,7,0.9948529411764706,17,11,11,True,False,winter
2025-12-21,TR010,Delhi→Chennai,Delhi,Chennai,11:30,1470,1360,0,1.0808823529411764,17,11,11,True,False,winter
2025-12-22,TR010,Delhi→Chennai,Delhi,Chennai,08:30,1011,1360,349,0.7433823529411765,17,11,18,False,False,winter
2025-12-23,TR010,Delhi→Chennai,Delhi,Chennai,20:30,1148,1360,212,0.8441176470588235,17,11,12,False,False,winter
2025-12-24,TR010,Delhi→Chennai,Delhi,Chennai,02:30,1128,1360,232,0.8294117647058824,17,11,7,False,False,winter
2025-12-25,TR010,Delhi→Chennai,Delhi,Chennai,02:30,1038,1360,322,0.763235294117647,17,11,3,False,False,winter
2025-12-26,TR010,Delhi→Chennai,Delhi,Chennai,12:30,1104,1360,256,0.8117647058823529,17,11,12,False,False,winter
2025-12-27,TR010,Delhi→Chennai,Delhi,Chennai,13:30,1413,1360,0,1.0389705882352942,17,11,38,True,False,winter
2025-12-28,TR010,Delhi→Chennai,Delhi,Chennai,22:30,1432,1360,0,1.0529411764705883,17,11,1,True,False,winter
2025-12-29,TR010,Delhi→Chennai,Delhi,Chennai,02:30,1045,1360,315,0.7683823529411765,17,11,9,False,False,winter
2025-12-30,TR010,Delhi→Chennai,Delhi,Chennai,20:30,1147,1360,213,0.8433823529411765,17,11,12,False,False,winter
2025-12-31,TR010,Delhi→Chennai,Delhi,Chennai,08:30,1019,1360,341,0.7492647058823529,17,11,18,False,False,winter
2026-01-01,TR010,Delhi→Chennai,Delhi,Chennai,04:30,1087,1360,273,0.799264705882353,17,11,15,False,False,winter
2026-01-02,TR010,Delhi→Chennai,Delhi,Chennai,05:30,1043,1360,317,0.7669117647058824,17,11,8,False,False,winter
2026-01-03,TR010,Delhi→Chennai,Delhi,Chennai,19:30,1760,1360,0,1.2941176470588236,17,11,20,True,True,winter
2026-01-04,TR010,Delhi→Chennai,Delhi,Chennai,00:30,1349,1360,11,0.9919117647058824,17,11,13,True,False,winter
2026-01-05,TR010,Delhi→Chennai,Delhi,Chennai,01:30,1087,1360,273,0.799264705882353,17,11,3,False,False,winter
2026-01-06,TR010,Delhi→Chennai,Delhi,Chennai,01:30,1086,1360,274,0.7985294117647059,17,11,6,False,False,winter
2026-01-07,TR010,Delhi→Chennai,Delhi,Chennai,13:30,1039,1360,321,0.7639705882352941,17,11,4,False,False,winter
2026-01-08,TR010,Delhi→Chennai,Delhi,Chennai,03:30,1059,1360,301,0.7786764705882353,17,11,10,False,False,winter
2026-01-09,TR010,Delhi→Chennai,Delhi,Chennai,21:30,1135,1360,225,0.8345588235294118,17,11,18,False,False,winter
2026-01-10,TR010,Delhi→Chennai,Delhi,Chennai,23:30,1335,1360,25,0.9816176470588235,17,11,40,True,False,winter
2026-01-11,TR010,Delhi→Chennai,Delhi,Chennai,12:30,1336,1360,24,0.9823529411764705,17,11,27,True,False,winter
2026-01-12,TR010,Delhi→Chennai,Delhi,Chennai,14:30,1107,1360,253,0.8139705882352941,17,11,3,False,False,winter
2026-01-13,TR010,Delhi→Chennai,Delhi,Chennai,17:30,1113,1360,247,0.8183823529411764,17,11,14,False,False,winter
2026-01-14,TR010,Delhi→Chennai,Delhi,Chennai,05:30,1046,1360,314,0.7691176470588236,17,11,11,False,False,winter
2026-01-15,TR010,Delhi→Chennai,Delhi,Chennai,13:30,1069,1360,291,0.7860294117647059,17,11,9,False,False,winter
2026-01-16,TR010,Delhi→Chennai,Delhi,Chennai,04:30,1054,1360,306,0.775,17,11,17,False,False,winter
2026-01-17,TR010,Delhi→Chennai,Delhi,Chennai,01:30,1339,1360,21,0.9845588235294118,17,11,29,True,False,winter
2026-01-18,TR010,Delhi→Chennai,Delhi,Chennai,18:30,1283,1360,77,0.9433823529411764,17,11,15,True,False,winter
2026-01-19,TR010,Delhi→Chennai,Delhi,Chennai,17:30,1121,1360,239,0.8242647058823529,17,11,19,False,False,winter
2026-01-20,TR010,Delhi→Chennai,Delhi,Chennai,01:30,1072,1360,288,0.788235294117647,17,11,9,False,False,winter
2026-01-21,TR010,Delhi→Chennai,Delhi,Chennai,02:30,1195,1360,165,0.8786764705882353,17,11,1,False,False,winter
2026-01-22,TR010,Delhi→Chennai,Delhi,Chennai,17:30,1029,1360,331,0.7566176470588235,17,11,17,False,False,winter
2026-01-23,TR010,Delhi→Chennai,Delhi,Chennai,06:30,1092,1360,268,0.8029411764705883,17,11,19,False,False,winter
2026-01-24,TR010,Delhi→Chennai,Delhi,Chennai,09:30,1302,1360,58,0.9573529411764706,17,11,22,True,False,winter
2026-01-25,TR010,Delhi→Chennai,Delhi,Chennai,08:30,1431,1360,0,1.0522058823529412,17,11,27,True,False,winter
2026-01-26,TR010,Delhi→Chennai,Delhi,Chennai,13:30,1188,1360,172,0.8735294117647059,17,11,2,False,False,winter
2026-01-27,TR010,Delhi→Chennai,Delhi,Chennai,05:30,1084,1360,276,0.7970588235294118,17,11,1,False,False,winter
2026-01-28,TR010,Delhi→Chennai,Delhi,Chennai,01:30,1162,1360,198,0.8544117647058823,17,11,11,False,False,winter
2026-01-29,TR010,Delhi→Chennai,Delhi,Chennai,10:30,1061,1360,299,0.7801470588235294,17,11,9,False,False,winter
2026-01-30,TR010,Delhi→Chennai,Delhi,Chennai,17:30,1129,1360,231,0.8301470588235295,17,11,15,False,False,winter
2026-01-31,TR010,Delhi→Chennai,Delhi,Chennai,05:30,1420,1360,0,1.0441176470588236,17,11,39,True,False,winter
2026-02-01,TR010,Delhi→Chennai,Delhi,Chennai,11:30,1376,1360,0,1.011764705882353,17,11,13,True,False,winter
2026-02-02,TR010,Delhi→Chennai,Delhi,Chennai,05:30,1067,1360,293,0.7845588235294118,17,11,2,False,False,winter
2026-02-03,TR010,Delhi→Chennai,Delhi,Chennai,17:30,1049,1360,311,0.7713235294117647,17,11,15,False,False,winter
2026-02-04,TR010,Delhi→Chennai,Delhi,Chennai,18:30,1108,1360,252,0.8147058823529412,17,11,3,False,False,winter
2026-02-05,TR010,Delhi→Chennai,Delhi,Chennai,16:30,1130,1360,230,0.8308823529411765,17,11,18,False,False,winter
2026-02-06,TR010,Delhi→Chennai,Delhi,Chennai,11:30,1194,1360,166,0.8779411764705882,17,11,9,False,False,winter
2026-02-07,TR010,Delhi→Chennai,Delhi,Chennai,21:30,1367,1360,0,1.0051470588235294,17,11,33,True,False,winter
2026-02-08,TR010,Delhi→Chennai,Delhi,Chennai,10:30,1403,1360,0,1.0316176470588236,17,11,10,True,False,winter
2026-02-09,TR010,Delhi→Chennai,Delhi,Chennai,18:30,1086,1360,274,0.7985294117647059,17,11,5,False,False,winter
2026-02-10,TR010,Delhi→Chennai,Delhi,Chennai,01:30,1152,1360,208,0.8470588235294118,17,11,7,False,False,winter
2026-02-11,TR010,Delhi→Chennai,Delhi,Chennai,11:30,1048,1360,312,0.7705882352941177,17,11,0,False,False,winter
2026-02-12,TR010,Delhi→Chennai,Delhi,Chennai,11:30,1193,1360,167,0.8772058823529412,17,11,1,False,False,winter
2026-02-13,TR010,Delhi→Chennai,Delhi,Chennai,14:30,1194,1360,166,0.8779411764705882,17,11,7,False,False,winter
2026-02-14,TR010,Delhi→Chennai,Delhi,Chennai,13:30,1858,1360,0,1.3661764705882353,17,11,13,True,True,winter
2026-02-15,TR010,Delhi→Chennai,Delhi,Chennai,07:30,1437,1360,0,1.0566176470588236,17,11,16,True,False,winter
2026-02-16,TR010,Delhi→Chennai,Delhi,Chennai,15:30,1076,1360,284,0.7911764705882353,17,11,18,False,False,winter
2026-02-17,TR010,Delhi→Chennai,Delhi,Chennai,12:30,1029,1360,331,0.7566176470588235,17,11,4,False,False,winter
